"Wscore","Lscore","Winning_team","Team1","Team2","Game_num1","Game_num2","Avg_score1","Avg_score2","Avg_allow1","Avg_allow2","dif","Team1_wins","Team2_wins","Team1_pct","Team2_pct","home"
80,71,"2",1430,1167,22,22,76.57142857,69.66666667,77.61904762,63.71428571,-9,8,14,0.363636363636364,0.636363636363636,"1"
56,55,"1",1168,1415,22,22,74,63.9047619,76.42857143,70.95238095,1,9,6,0.409090909090909,0.272727272727273,"2"
67,65,"1",1170,1285,22,27,70.23809524,73.92307692,77.38095238,72.69230769,2,7,13,0.318181818181818,0.481481481481481,"2"
68,67,"1",1174,1180,26,27,63.6,76.5,71.84,80.80769231,1,9,8,0.346153846153846,0.296296296296296,"1"
80,73,"1",1195,1312,25,26,74.91666667,70.96,70.79166667,76.48,7,17,7,0.68,0.269230769230769,"2"
96,61,"2",1362,1211,27,27,72.03846154,85.11538462,66.80769231,61.73076923,-35,17,26,0.62962962962963,0.962962962962963,"2"
61,58,"2",1370,1213,22,25,71,72.29166667,74.33333333,69.25,-3,9,15,0.409090909090909,0.6,"1"
88,77,"1",1223,1358,21,23,73.75,72.04545455,78.6,72.18181818,11,8,14,0.380952380952381,0.608695652173913,"1"
79,78,"2",1244,1239,26,25,74.12,74.79166667,76.88,76.08333333,-1,10,12,0.384615384615385,0.48,"1"
95,92,"2",1456,1241,24,27,79.04347826,64.38461538,78.39130435,69.03846154,-3,12,6,0.5,0.222222222222222,"2"
78,69,"1",1253,1413,26,24,74.28,69.95652174,82.4,69,9,9,14,0.346153846153846,0.583333333333333,"1"
82,45,"1",1254,1383,27,27,69.88461538,62.96153846,70.76923077,74.57692308,37,15,3,0.555555555555556,0.111111111111111,"2"
95,69,"1",1256,1194,25,22,75.25,69.04761905,66.125,73.14285714,26,16,6,0.64,0.272727272727273,"1"
74,59,"1",1267,1412,25,26,86.91666667,72.72,85.54166667,70.6,15,13,14,0.52,0.538461538461538,"1"
64,58,"1",1276,1458,26,26,74.56,73.8,65.48,60.4,6,16,21,0.615384615384615,0.807692307692308,"1"
93,75,"2",1310,1284,28,28,75.74074074,80.66666667,78.85185185,73.40740741,-18,9,22,0.321428571428571,0.785714285714286,"2"
92,90,"1",1286,1340,25,21,78.83333333,82.3,79.66666667,82.5,2,10,9,0.4,0.428571428571429,"1"
78,52,"1",1292,1443,26,26,71.76,69.84,62.52,72.76,26,21,12,0.807692307692308,0.461538461538462,"2"
84,73,"2",1188,1293,26,25,67.2,79.83333333,77.24,77.04166667,-11,4,11,0.153846153846154,0.44,"2"
62,60,"2",1156,1297,26,25,66.2,74.04166667,71.76,71.58333333,-2,7,15,0.269230769230769,0.6,"1"
83,76,"1",1303,1331,26,26,82.36,73.68,85.44,80.32,7,12,6,0.461538461538462,0.230769230769231,"1"
96,89,"1",1311,1146,22,27,71.28571429,74.53846154,83.19047619,83.11538462,7,7,8,0.318181818181818,0.296296296296296,"1"
77,61,"1",1315,1226,21,24,78.65,69.04347826,75.75,80.56521739,16,12,4,0.571428571428571,0.166666666666667,"2"
93,82,"2",1252,1316,26,25,82.12,72.54166667,80.12,79.83333333,-11,14,7,0.538461538461538,0.28,"1"
79,61,"1",1332,1428,26,24,78.4,79.82608696,64.84,69.91304348,18,21,15,0.807692307692308,0.625,"1"
76,65,"1",1334,1339,27,26,65.15384615,65.08,71.84615385,72.56,11,8,8,0.296296296296296,0.307692307692308,"2"
80,68,"2",1427,1349,24,24,63.52173913,81.69565217,68.47826087,75.43478261,-12,9,15,0.375,0.625,"2"
91,81,"2",1192,1357,25,28,71.75,72,75.54166667,75.7037037,-10,10,12,0.4,0.428571428571429,"2"
56,54,"2",1218,1364,24,23,67.82608696,61.04545455,69.26086957,74.81818182,-2,11,2,0.458333333333333,0.0869565217391304,"2"
106,55,"2",1337,1365,26,27,69.64,65.23076923,79.2,65.73076923,-51,8,13,0.307692307692308,0.481481481481481,"2"
73,66,"1",1368,1322,25,20,70.125,73.15789474,69.29166667,80.73684211,7,11,5,0.44,0.25,"2"
70,61,"1",1372,1249,22,22,67.66666667,74.04761905,69.14285714,73.33333333,9,10,11,0.454545454545455,0.5,"1"
94,71,"2",1264,1373,28,28,70.07407407,73.07407407,77.14814815,74.85185185,-23,9,12,0.321428571428571,0.428571428571429,"2"
69,66,"1",1379,1198,24,24,58.82608696,69.91304348,71.08695652,74.86956522,3,5,4,0.208333333333333,0.166666666666667,"1"
80,71,"2",1148,1384,26,25,62.12,73.79166667,72.56,75.58333333,-9,5,10,0.192307692307692,0.4,"1"
81,48,"2",1258,1388,25,26,70.125,71.48,71.91666667,56.64,-33,11,22,0.44,0.846153846153846,"2"
83,72,"1",1391,1367,26,25,77.24,75.75,86.08,76.83333333,11,7,13,0.269230769230769,0.52,"2"
64,52,"2",1287,1398,24,25,78.95652174,70.29166667,79.43478261,68.91666667,-12,11,13,0.458333333333333,0.52,"2"
85,66,"1",1406,1189,27,26,72.69230769,73.24,70.38461538,71.52,19,16,14,0.592592592592593,0.538461538461538,"1"
66,65,"2",1318,1423,27,26,72.07692308,83.2,69.96153846,73.68,-1,14,20,0.518518518518518,0.769230769230769,"1"
77,71,"2",1317,1431,23,24,67.09090909,67.2173913,74.77272727,69.04347826,-6,5,8,0.217391304347826,0.333333333333333,"1"
72,67,"2",1401,1435,25,26,72.125,71.84,68.70833333,70.44,-5,13,12,0.52,0.461538461538462,"2"
69,65,"1",1447,1291,24,28,65.91304348,67.48148148,65.91304348,69.07407407,4,11,14,0.458333333333333,0.5,"1"
69,63,"2",1294,1451,23,22,68,77.61904762,74.36363636,73.61904762,-6,6,13,0.260869565217391,0.590909090909091,"2"
84,81,"2",1464,1460,26,25,76.16,74.95833333,83.92,74.25,-3,8,15,0.307692307692308,0.6,"1"
85,77,"2",1351,1145,28,28,73.59259259,80.62962963,74.44444444,79.51851852,-8,14,16,0.5,0.571428571428571,"1"
69,65,"1",1165,1171,23,22,70.40909091,65.80952381,77.36363636,73.04761905,4,5,5,0.217391304347826,0.227272727272727,"2"
77,67,"2",1225,1186,23,25,71.90909091,78.33333333,72.36363636,77.54166667,-10,11,15,0.478260869565217,0.6,"2"
89,86,"2",1346,1193,27,25,76.61538462,74,81.73076923,73.25,-3,10,13,0.37037037037037,0.52,"1"
78,72,"1",1217,1162,20,21,70.15789474,72.55,66.10526316,73.5,6,12,9,0.6,0.428571428571429,"1"
74,69,"1",1227,1178,25,25,75.875,76.79166667,76.75,86.375,5,11,5,0.44,0.2,"2"
95,88,"1",1233,1265,28,28,80.11111111,67.96296296,76.07407407,78.88888889,7,17,6,0.607142857142857,0.214285714285714,"2"
82,71,"2",1434,1324,26,25,75.8,77,68.48,70.54166667,-11,20,17,0.769230769230769,0.68,"2"
96,72,"2",1135,1335,23,22,75.86363636,67.23809524,79.40909091,67.66666667,-24,9,9,0.391304347826087,0.409090909090909,"1"
71,52,"2",1463,1343,21,21,74.1,70.3,70.05,64.45,-19,13,14,0.619047619047619,0.666666666666667,"1"
73,68,"2",1143,1390,26,25,69.64,68.29166667,62.24,70.16666667,-5,18,11,0.692307692307692,0.44,"2"
84,73,"1",1433,1350,27,26,75.65384615,73.96,66.15384615,71.96,11,21,15,0.777777777777778,0.576923076923077,"2"
90,72,"1",1104,1261,26,26,69.24,74.88,65.6,82.12,18,15,9,0.576923076923077,0.346153846153846,"1"
75,67,"1",1108,1106,22,24,66.80952381,65.04347826,70.33333333,73.30434783,8,10,7,0.454545454545455,0.291666666666667,"1"
76,68,"2",1449,1112,27,28,78.15384615,74.85185185,81.07692308,63.33333333,-8,9,24,0.333333333333333,0.857142857142857,"1"
98,80,"1",1116,1279,27,27,80.23076923,78.07692308,74.23076923,75.61538462,18,19,16,0.703703703703704,0.592592592592593,"1"
67,58,"1",1117,1114,26,25,73.16,68.16666667,69.2,69.79166667,9,17,11,0.653846153846154,0.44,"1"
71,68,"2",1298,1119,27,27,65.46153846,72.46153846,64.19230769,74.53846154,-3,14,9,0.518518518518518,0.333333333333333,"1"
92,84,"2",1188,1122,27,26,67.42307692,75.6,77.5,85.84,-8,4,7,0.148148148148148,0.269230769230769,"2"
109,100,"2",1141,1123,25,26,87.625,78.28,87.41666667,75.28,-9,14,15,0.56,0.576923076923077,"1"
89,73,"2",1287,1125,25,25,77.83333333,77.29166667,78.79166667,70.5,-16,11,19,0.44,0.76,"2"
62,61,"1",1126,1214,24,23,71.34782609,67.86363636,81.26086957,71.86363636,1,3,9,0.125,0.391304347826087,"1"
91,87,"2",1461,1129,26,24,77.48,74.08695652,76.88,70.08695652,-4,14,15,0.538461538461538,0.625,"2"
84,72,"2",1191,1133,27,28,67.88461538,63.96296296,67.65384615,71.25925926,-12,12,8,0.444444444444444,0.285714285714286,"2"
79,75,"1",1136,1384,28,26,73,74.04,77.62962963,75.4,4,9,11,0.321428571428571,0.423076923076923,"1"
71,58,"2",1275,1138,25,25,71.125,77.70833333,76.20833333,75.79166667,-13,8,12,0.32,0.48,"2"
76,75,"2",1219,1149,25,24,67.83333333,70.52173913,69.875,77.30434783,-1,11,6,0.44,0.25,"2"
80,60,"2",1409,1153,26,27,67.04,75.65384615,68.84,60.92307692,-20,12,23,0.461538461538462,0.851851851851852,"2"
85,71,"1",1158,1318,28,28,68.03703704,71.81481481,64.14814815,69.81481481,14,19,14,0.678571428571429,0.5,"2"
51,48,"2",1370,1167,23,23,70.40909091,70.13636364,73.72727273,64.04545455,-3,9,15,0.391304347826087,0.652173913043478,"1"
79,72,"2",1413,1168,25,23,69.91666667,73.18181818,69.375,75.45454545,-7,14,10,0.56,0.434782608695652,"2"
80,79,"1",1171,1162,23,22,65.77272727,72.52380952,72.86363636,73.71428571,1,5,9,0.217391304347826,0.409090909090909,"1"
79,74,"2",1269,1172,27,25,72.92307692,73.83333333,71.84615385,70.20833333,-5,13,13,0.481481481481481,0.52,"1"
76,72,"1",1173,1382,25,26,75.16666667,78.6,64.45833333,73.12,4,19,16,0.76,0.615384615384615,"1"
99,94,"1",1181,1448,27,27,81.26923077,81.88461538,67.53846154,76.65384615,5,21,15,0.777777777777778,0.555555555555556,"1"
82,65,"2",1293,1183,26,26,80,73.76,76.88,74,-17,12,11,0.461538461538462,0.423076923076923,"1"
65,56,"1",1189,1180,27,28,72.96153846,76.14814815,72.03846154,80.33333333,9,14,8,0.518518518518518,0.285714285714286,"2"
65,51,"2",1151,1190,25,26,74.54166667,80.88,68.66666667,70.12,-14,17,19,0.68,0.730769230769231,"1"
94,82,"2",1379,1194,25,23,59.25,69.04545455,70.875,74.13636364,-12,6,6,0.24,0.260869565217391,"1"
97,89,"1",1195,1367,26,26,75.12,75.6,70.88,77.08,8,18,13,0.692307692307692,0.5,"2"
57,52,"2",1280,1196,26,27,74.36,80.38461538,71.76,66.38461538,-5,14,21,0.538461538461538,0.777777777777778,"1"
54,40,"2",1387,1200,27,26,62.5,65.04,71.5,68.6,-14,9,10,0.333333333333333,0.384615384615385,"2"
71,61,"2",1307,1201,27,25,75.80769231,74.25,73.38461538,72.625,-10,16,13,0.592592592592593,0.52,"2"
70,67,"1",1204,1402,25,23,76.70833333,65.59090909,75.79166667,64.54545455,3,14,13,0.56,0.565217391304348,"1"
84,56,"1",1205,1342,26,25,73,58.66666667,72.56,75.70833333,28,12,3,0.461538461538462,0.12,"2"
82,61,"1",1211,1334,28,28,85.51851852,65.55555556,61.7037037,71.59259259,21,27,9,0.964285714285714,0.321428571428571,"1"
62,59,"1",1212,1238,24,24,66.65217391,63.86956522,75.95652174,69.30434783,3,8,9,0.333333333333333,0.375,"2"
77,71,"2",1430,1213,23,26,76.31818182,71.84,77.72727273,68.8,-6,8,16,0.347826086956522,0.615384615384615,"1"
87,75,"2",1165,1217,24,21,70.34782609,70.55,76.82608696,66.4,-12,6,13,0.25,0.619047619047619,"2"
82,61,"1",1218,1142,25,24,67.25,66.95652174,68.70833333,74.04347826,21,11,6,0.44,0.25,"2"
84,53,"2",1299,1224,25,25,60.875,61.58333333,74.83333333,74,-31,0,4,0,0.16,"2"
70,66,"2",1234,1228,27,26,80.46153846,71.56,77.88461538,71.64,-4,14,13,0.518518518518518,0.5,"1"
69,53,"1",1230,1358,22,24,75.0952381,72.26086957,83.04761905,72.86956522,16,6,14,0.272727272727273,0.583333333333333,"1"
84,71,"1",1235,1395,26,26,80.52,74.36,70.64,68.68,13,16,16,0.615384615384615,0.615384615384615,"1"
67,65,"1",1242,1124,27,26,83.5,72.64,72.42307692,62.6,2,23,21,0.851851851851852,0.807692307692308,"2"
64,61,"2",1400,1243,27,27,68.84615385,74.15384615,69.15384615,67.30769231,-3,10,16,0.37037037037037,0.592592592592593,"1"
85,68,"1",1244,1316,27,26,74.26923077,73.36,76.96153846,79.92,17,10,8,0.37037037037037,0.307692307692308,"1"
70,67,"1",1245,1103,26,26,76.48,78,73.52,71.72,3,13,21,0.5,0.807692307692308,"2"
82,77,"2",1208,1246,26,27,71.84,89.07692308,69.4,73.07692308,-5,14,21,0.538461538461538,0.777777777777778,"1"
83,68,"2",1386,1247,26,25,71,77.58333333,73.6,78,-15,10,13,0.384615384615385,0.52,"2"
81,69,"1",1252,1239,27,26,82.11538462,74.96,80.61538462,76.16,12,14,13,0.518518518518518,0.5,"1"
66,48,"2",1364,1253,24,27,60.82608696,74.42307692,73.91304348,81.88461538,-18,3,10,0.125,0.37037037037037,"1"
83,82,"2",1357,1254,29,28,72.67857143,70.33333333,75.89285714,69.81481481,-1,13,16,0.448275862068966,0.571428571428571,"2"
77,61,"2",1198,1256,25,26,69.75,76.04,74.625,66.24,-16,4,17,0.16,0.653846153846154,"2"
94,90,"1",1257,1439,27,26,77.19230769,78.68,63.15384615,73.12,4,21,18,0.777777777777778,0.692307692307692,"1"
82,61,"1",1258,1337,26,27,69.24,69.07692308,72.28,80.23076923,21,11,8,0.423076923076923,0.296296296296296,"1"
83,61,"1",1266,1462,26,27,82.04,75.42307692,74.84,70.30769231,22,15,18,0.576923076923077,0.666666666666667,"1"
89,78,"1",1273,1154,26,25,68.44,86.04166667,69.36,98.33333333,11,10,6,0.384615384615385,0.24,"2"
71,65,"1",1274,1155,26,26,72.28,75.32,64.32,71.48,6,17,14,0.653846153846154,0.538461538461538,"1"
84,65,"2",1152,1282,25,25,62.66666667,75.125,79.20833333,80.04166667,-19,3,11,0.12,0.44,"2"
76,73,"2",1179,1283,26,28,71.72,72.55555556,78,69.33333333,-3,6,14,0.230769230769231,0.5,"1"
85,82,"1",1285,1340,28,22,73.59259259,82.66666667,72.48148148,82.95238095,3,13,9,0.464285714285714,0.409090909090909,"1"
62,59,"2",1170,1286,23,26,70.09090909,79.36,76.81818182,80.08,-3,8,11,0.347826086956522,0.423076923076923,"2"
83,75,"1",1288,1366,24,23,65.65217391,83.13636364,71.65217391,93.27272727,8,9,8,0.375,0.347826086956522,"1"
79,74,"2",1192,1291,26,29,72.12,67.39285714,76.16,69.07142857,-5,10,14,0.384615384615385,0.482758620689655,"1"
97,86,"2",1267,1292,26,27,86.4,72,84.48,62.11538462,-11,14,22,0.538461538461538,0.814814814814815,"1"
87,81,"1",1294,1226,24,25,67.7826087,68.70833333,74.13043478,80.41666667,6,6,4,0.25,0.16,"2"
100,91,"2",1442,1295,23,25,67.86363636,72.41666667,76.54545455,70.375,-9,6,15,0.260869565217391,0.6,"2"
82,69,"1",1300,1271,23,25,72.59090909,70.04166667,64.36363636,77.16666667,13,16,7,0.695652173913043,0.28,"2"
58,57,"2",1326,1304,28,25,72.92592593,71.41666667,69.22222222,72.95833333,-1,15,10,0.535714285714286,0.4,"1"
77,66,"1",1305,1429,27,25,78.88461538,70.95833333,71.53846154,71.70833333,11,20,10,0.740740740740741,0.4,"1"
82,52,"1",1306,1216,25,29,68.29166667,66.96428571,68.08333333,76.21428571,30,13,8,0.52,0.275862068965517,"1"
107,101,"2",1410,1308,25,24,75.875,75.47826087,82.54166667,67.39130435,-6,7,19,0.28,0.791666666666667,"1"
84,61,"1",1309,1146,22,28,69.42857143,75.07407407,70.47619048,83.59259259,23,12,8,0.545454545454545,0.285714285714286,"1"
60,56,"2",1391,1312,27,27,77.46153846,71.03846154,85.53846154,76.61538462,-4,8,7,0.296296296296296,0.259259259259259,"2"
77,65,"2",1197,1313,24,25,70.60869565,68.625,79.69565217,73.66666667,-12,5,11,0.208333333333333,0.44,"1"
65,41,"1",1314,1438,27,26,87.11538462,68.76,72.57692308,55.48,24,21,18,0.777777777777778,0.692307692307692,"1"
77,68,"1",1315,1451,22,23,78.57142857,77.22727273,75.04761905,73.13636364,9,13,14,0.590909090909091,0.608695652173913,"2"
83,73,"1",1317,1427,24,25,67.26086957,63.70833333,74.86956522,68.95833333,10,5,9,0.208333333333333,0.36,"1"
69,65,"1",1321,1353,27,27,73.11538462,65.38461538,64.73076923,67.03846154,4,19,12,0.703703703703704,0.444444444444444,"1"
80,78,"2",1311,1322,23,21,72.40909091,72.8,83.45454545,80.35,-2,8,5,0.347826086956522,0.238095238095238,"1"
81,72,"1",1323,1301,28,28,79.40740741,79.62962963,69.55555556,80.51851852,9,20,14,0.714285714285714,0.5,"2"
95,75,"2",1132,1325,26,24,74.44,77.73913043,77.92,71.17391304,-20,10,15,0.384615384615385,0.625,"2"
96,92,"1",1329,1328,26,26,85.16,73.44,76.84,74.76,4,16,9,0.615384615384615,0.346153846153846,"1"
72,48,"1",1330,1150,26,24,63.72,76.43478261,61.28,80.60869565,24,15,10,0.576923076923077,0.416666666666667,"1"
101,73,"2",1160,1332,27,27,75.5,78.42307692,70.96153846,64.69230769,-28,15,22,0.555555555555556,0.814814814814815,"2"
71,55,"2",1463,1335,22,23,73.04761905,68.54545455,70.0952381,67.86363636,-16,13,10,0.590909090909091,0.434782608695652,"1"
80,66,"1",1338,1199,27,27,76.15384615,84.30769231,76.46153846,71.11538462,14,14,21,0.518518518518518,0.777777777777778,"1"
82,69,"1",1341,1290,25,27,66.08333333,69.34615385,75.79166667,84.76923077,13,6,4,0.24,0.148148148148148,"1"
66,51,"2",1135,1343,24,22,75.69565217,70.33333333,80.13043478,63.85714286,-15,9,15,0.375,0.681818181818182,"1"
80,63,"2",1277,1345,27,27,71.76923077,81.34615385,68.46153846,66.15384615,-17,16,21,0.592592592592593,0.777777777777778,"2"
79,72,"1",1347,1255,26,25,64.6,65.66666667,72.48,81.75,7,9,4,0.346153846153846,0.16,"1"
77,74,"2",1206,1348,26,26,75.52,73.56,71.2,65.88,-3,17,16,0.653846153846154,0.615384615384615,"1"
74,64,"1",1352,1148,29,27,62.85714286,62.46153846,67.25,72.84615385,10,10,5,0.344827586206897,0.185185185185185,"2"
84,79,"1",1354,1164,25,26,65.29166667,62.92,79.83333333,78.24,5,6,6,0.24,0.230769230769231,"1"
97,89,"1",1355,1236,28,25,75.77777778,84.70833333,78.77777778,79.54166667,8,11,15,0.392857142857143,0.6,"2"
80,61,"2",1440,1359,24,26,69,78.68,80.47826087,76.88,-19,4,13,0.166666666666667,0.5,"2"
60,58,"1",1360,1365,27,28,64.69230769,66.74074074,70.19230769,65.33333333,2,10,14,0.37037037037037,0.5,"2"
65,51,"1",1362,1339,28,27,71.62962963,65.07692308,67.88888889,72.69230769,14,17,8,0.607142857142857,0.296296296296296,"2"
83,78,"1",1363,1102,23,25,70.36363636,73.125,73.40909091,75.66666667,5,11,8,0.478260869565217,0.32,"1"
90,61,"1",1369,1404,27,27,73.26923077,76.80769231,75.69230769,76.26923077,29,10,16,0.37037037037037,0.592592592592593,"1"
60,52,"2",1368,1372,26,23,70.24,67.77272727,69.16,68.77272727,-8,12,11,0.461538461538462,0.478260869565217,"1"
76,70,"2",1310,1373,29,29,75.71428571,73.82142857,79.35714286,74.71428571,-6,9,13,0.310344827586207,0.448275862068966,"2"
76,66,"1",1374,1222,28,26,73,75.4,58.62962963,63.68,10,23,18,0.821428571428571,0.692307692307692,"2"
87,74,"2",1111,1375,23,24,71.18181818,70.73913043,77.22727273,73.65217391,-13,6,10,0.260869565217391,0.416666666666667,"2"
86,72,"2",1331,1377,27,27,73.76923077,75.61538462,80.42307692,74.57692308,-14,6,16,0.222222222222222,0.592592592592593,"2"
77,64,"1",1380,1105,24,24,71.08695652,60.82608696,74,78.52173913,13,10,1,0.416666666666667,0.0416666666666667,"1"
84,68,"1",1381,1319,25,26,73.95833333,67.8,85.375,76.72,16,2,6,0.08,0.230769230769231,"1"
70,57,"2",1140,1388,29,27,81.42857143,71.84615385,72.82142857,56.30769231,-13,19,23,0.655172413793103,0.851851851851852,"1"
76,55,"2",1127,1392,26,27,65.32,70.80769231,70.96,70.15384615,-21,9,16,0.346153846153846,0.592592592592593,"2"
70,63,"1",1394,1249,22,23,73.76190476,73.45454545,73.9047619,73.18181818,7,12,11,0.545454545454545,0.478260869565217,"1"
90,70,"1",1397,1281,26,26,75.56,68.92,73.2,70.92,20,13,7,0.5,0.269230769230769,"1"
68,66,"2",1184,1398,27,26,70.23076923,70.04,77.34615385,68.24,-2,8,14,0.296296296296296,0.538461538461538,"2"
79,78,"2",1240,1399,27,27,68.88461538,70.65384615,69.53846154,74.26923077,-1,14,9,0.518518518518518,0.333333333333333,"1"
81,62,"1",1401,1120,26,27,71.92,80.57692308,68.84,79.53846154,19,13,16,0.5,0.592592592592593,"1"
88,80,"2",1296,1405,24,26,69.34782609,80,69.91304348,78.48,-8,11,12,0.458333333333333,0.461538461538462,"1"
75,65,"1",1406,1241,28,28,73.14814815,65.51851852,70.22222222,69.88888889,10,17,7,0.607142857142857,0.25,"1"
87,78,"1",1407,1157,25,25,76.70833333,69.875,74.45833333,72.91666667,9,12,11,0.48,0.44,"1"
94,71,"1",1408,1378,26,26,69,64.96,78.96,74.04,23,4,7,0.153846153846154,0.269230769230769,"1"
78,40,"2",1115,1411,26,26,61.56,72.84,72.68,74.68,-38,6,14,0.230769230769231,0.538461538461538,"2"
79,60,"1",1414,1415,26,23,68.56,63.5,67,70.27272727,19,13,6,0.5,0.260869565217391,"1"
61,58,"1",1416,1187,27,27,67.84615385,62.07692308,60.92307692,63.65384615,3,16,12,0.592592592592593,0.444444444444444,"2"
102,70,"1",1417,1425,27,27,91.92307692,79.03846154,75.96153846,71.88461538,32,23,21,0.851851851851852,0.777777777777778,"1"
85,84,"1",1418,1419,25,25,80.04166667,64.70833333,77.75,70.58333333,1,13,5,0.52,0.2,"2"
108,102,"2",1262,1420,29,25,77.25,80.20833333,80.64285714,78.04166667,-6,10,14,0.344827586206897,0.56,"2"
66,53,"1",1421,1144,27,25,76.92307692,70.20833333,69.61538462,74.04166667,13,19,10,0.703703703703704,0.4,"2"
73,52,"2",1202,1422,27,25,73.34615385,72.45833333,66.07692308,70.54166667,-21,18,16,0.666666666666667,0.64,"1"
83,76,"2",1220,1423,28,27,76.48148148,82.53846154,77.25925926,73.34615385,-7,12,21,0.428571428571429,0.777777777777778,"1"
68,67,"1",1426,1209,24,24,76.47826087,73.52173913,69.91304348,71.43478261,1,17,14,0.708333333333333,0.583333333333333,"2"
79,71,"1",1431,1349,25,25,67.625,81.625,69.125,75.125,8,9,16,0.36,0.64,"2"
71,62,"2",1376,1435,26,27,72.8,71.84615385,63.92,70.30769231,-9,19,13,0.730769230769231,0.481481481481481,"2"
92,70,"1",1437,1371,28,26,77.25925926,74.24,62.7037037,70.28,22,25,16,0.892857142857143,0.615384615384615,"2"
88,80,"1",1444,1185,25,23,75.5,74.45454545,78.33333333,75.40909091,8,9,9,0.36,0.391304347826087,"1"
73,55,"1",1447,1383,25,28,66.04166667,62.2962963,65.875,74.85185185,18,12,3,0.48,0.107142857142857,"2"
86,71,"2",1113,1450,28,26,79.59259259,69.52,81.44444444,76.84,-15,13,10,0.464285714285714,0.384615384615385,"2"
83,74,"1",1452,1403,27,27,85.73076923,75.46153846,66.5,66.23076923,9,20,17,0.740740740740741,0.62962962962963,"1"
80,56,"2",1454,1453,27,25,66.84615385,78.875,72.84615385,79.125,-24,7,13,0.259259259259259,0.52,"1"
73,44,"1",1455,1320,28,26,81.62962963,62.84,63.03703704,64.76,29,23,13,0.821428571428571,0.5,"1"
85,64,"2",1174,1456,27,25,63.76923077,79.58333333,71.65384615,79.08333333,-21,10,12,0.37037037037037,0.48,"1"
84,67,"1",1457,1251,25,26,77.83333333,67,71.95833333,65.44,17,18,15,0.72,0.576923076923077,"1"
84,56,"1",1459,1441,26,26,75.8,57.84,77.16,74.04,28,10,5,0.384615384615385,0.192307692307692,"1"
74,68,"1",1460,1156,26,27,75.32,65.96153846,74.52,71.38461538,6,16,7,0.615384615384615,0.259259259259259,"2"
81,77,"1",1464,1297,27,26,76.34615385,73.56,83.92307692,71.12,4,8,16,0.296296296296296,0.615384615384615,"1"
74,56,"1",1107,1263,28,29,71.25925926,64.42857143,67.51851852,75.85714286,18,16,5,0.571428571428571,0.172413793103448,"2"
86,66,"1",1137,1131,29,27,74.92857143,72.96153846,68.14285714,70.46153846,20,20,15,0.689655172413793,0.555555555555556,"2"
82,66,"2",1177,1139,27,27,69.26923077,76.92307692,74.30769231,68.34615385,-16,8,20,0.296296296296296,0.740740740740741,"2"
66,56,"2",1259,1159,26,28,66.12,65.85185185,69.28,70.81481481,-10,13,8,0.5,0.285714285714286,"1"
64,63,"2",1396,1163,28,25,70.74074074,66.70833333,71.33333333,64.79166667,-1,14,12,0.5,0.48,"1"
87,70,"1",1166,1207,26,27,84.2,75.65384615,72.64,71.23076923,17,20,14,0.769230769230769,0.518518518518518,"1"
77,70,"2",1182,1203,27,27,71.69230769,68.69230769,75.03846154,69.80769231,-7,10,13,0.37037037037037,0.481481481481481,"1"
71,65,"1",1210,1393,26,28,66.68,76.51851852,67.04,70.25925926,6,14,16,0.538461538461538,0.571428571428571,"1"
69,54,"1",1221,1110,29,27,60.35714286,61.34615385,62.57142857,68.69230769,15,13,6,0.448275862068966,0.222222222222222,"2"
65,63,"2",1260,1229,27,27,72.61538462,69.92307692,68.07692308,61.69230769,-2,15,21,0.555555555555556,0.777777777777778,"2"
83,72,"1",1237,1176,26,27,76.84,76.26923077,79.88,73.11538462,11,9,16,0.346153846153846,0.592592592592593,"2"
81,55,"2",1248,1250,26,26,65.4,74.2,76.16,70.2,-26,7,14,0.269230769230769,0.538461538461538,"1"
95,74,"2",1346,1264,28,29,76.96296296,70.10714286,82,77.75,-21,10,9,0.357142857142857,0.310344827586207,"2"
76,74,"2",1145,1265,29,29,80.78571429,68.67857143,79.42857143,79.46428571,-2,17,6,0.586206896551724,0.206896551724138,"2"
83,78,"1",1278,1276,27,27,75.15384615,74.15384615,68.26923077,65.19230769,5,19,17,0.703703703703704,0.62962962962963,"1"
87,75,"1",1324,1227,26,26,77.2,75.8,70.56,76.44,12,18,12,0.692307692307692,0.461538461538462,"1"
68,67,"2",1428,1333,25,27,79.04166667,62.92307692,70.29166667,72.80769231,-1,15,3,0.6,0.111111111111111,"2"
103,85,"1",1351,1233,29,29,73.71428571,80.64285714,74.82142857,76.5,18,14,18,0.482758620689655,0.620689655172414,"2"
74,68,"2",1232,1356,27,28,69.30769231,69.55555556,73.80769231,71.25925926,-6,9,13,0.333333333333333,0.464285714285714,"1"
77,64,"2",1424,1361,27,25,70.96153846,69.58333333,75.38461538,63.75,-13,10,14,0.37037037037037,0.56,"2"
74,55,"1",1389,1193,28,26,66.33333333,74.6,62,73.76,19,15,14,0.535714285714286,0.538461538461538,"1"
83,63,"1",1434,1178,27,26,75.61538462,76.48,69,85.88,20,20,5,0.740740740740741,0.192307692307692,"2"
76,64,"2",1412,1443,27,27,72.19230769,69.15384615,70.73076923,72.96153846,-12,14,12,0.518518518518518,0.444444444444444,"2"
71,60,"1",1458,1268,27,26,73.19230769,74.8,60.53846154,67.64,11,21,21,0.777777777777778,0.807692307692308,"1"
